file,location,before,after,replacements
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-bear-hug-body-lock-defense-seatbelt-back-wswxnsiavuu.html,text<p>,"Best for Kids, Teens, Adults looking for a clear preview of training in Tannersville, NY.
              Use this to picture the room, coaching style, and the way we keep class approachable.","Best for Kids, Teens, Adults looking for a clear preview of training in Tannersville, NY.
              Use this to picture the room, coaching style, and the way we keep semi-private class approachable.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-bear-hug-body-lock-defense-seatbelt-back-wswxnsiavuu.html,text<a>,Class schedule,Semi-Private Class schedule,1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-bear-hug-body-lock-defense-seatbelt-back-wswxnsiavuu.html,text<a>,Adults class page,Adults semi-private class page,1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-bear-hug-body-lock-defense-seatbelt-back-wswxnsiavuu.html,text<a>,Your first class,Your first semi-private class,1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-bear-hug-body-lock-defense-seatbelt-back-wswxnsiavuu.html,text<span>,Exactly What Happens First Bjj Class Minute By Minute,Exactly What Happens First Bjj Semi-Private Class Minute By Minute,1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-mata-leao-details-guard-retention-beinaonoezg.html,text<p>,"Sensei Sandy BJJ video: Rear Naked Choke (Mata Leão) Details + Guard Retention Basics | Beginner BJJ Class. Beginner-friendly coaching in Tannersville, NY.","Sensei Sandy BJJ video: Rear Naked Choke (Mata Leão) Details + Guard Retention Basics | Beginner BJJ Semi-Private Class. Beginner-friendly coaching in Tannersville, NY.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-mata-leao-details-guard-retention-beinaonoezg.html,text<p>,"This class clip focuses on Rear Naked Choke Details, Guard Retention Basics, Beginner with calm, repeatable coaching cues so you can see how the sequence is taught in real time.","This semi-private class clip focuses on Rear Naked Choke Details, Guard Retention Basics, Beginner with calm, repeatable coaching cues so you can see how the sequence is taught in real time.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-mata-leao-details-guard-retention-beinaonoezg.html,text<p>,"Best for Kids and Adults looking for a clear preview of training in Tannersville, NY.
              Use this to picture the room, coaching style, and the way we keep class approachable.","Best for Kids and Adults looking for a clear preview of training in Tannersville, NY.
              Use this to picture the room, coaching style, and the way we keep semi-private class approachable.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-mata-leao-details-guard-retention-beinaonoezg.html,text<a>,Class schedule,Semi-Private Class schedule,1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-mata-leao-details-guard-retention-beinaonoezg.html,text<a>,Adults class page,Adults semi-private class page,1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-mata-leao-details-guard-retention-beinaonoezg.html,text<a>,Your first class,Your first semi-private class,1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-mata-leao-details-guard-retention-beinaonoezg.html,text<p>,"Kids BJJ Safety Class: Side Breakfalls, Grip Breaks, Recovery Drills + Retention Games","Kids BJJ Safety Semi-Private Class: Side Breakfalls, Grip Breaks, Recovery Drills + Retention Games",1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-mata-leao-details-guard-retention-beinaonoezg.html,text<span>,Exactly What Happens First Bjj Class Minute By Minute,Exactly What Happens First Bjj Semi-Private Class Minute By Minute,1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-mata-leao-details-guard-retention-beinaonoezg.html,img[alt],Rear Naked Choke (Mata Leão) Details + Guard Retention Basics | Beginner BJJ Class thumbnail,Rear Naked Choke (Mata Leão) Details + Guard Retention Basics | Beginner BJJ Semi-Private Class thumbnail,1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-rnc-mount-escape-spiderweb-armbar-p8uneazvowk.html,text<p>,"Sensei Sandy BJJ video: Rear Naked Choke (RNC) + Mount Escape + Spiderweb Armbar | BJJ Class Breakdown. Beginner-friendly coaching in Tannersville, NY.","Sensei Sandy BJJ video: Rear Naked Choke (RNC) + Mount Escape + Spiderweb Armbar | BJJ Semi-Private Class Breakdown. Beginner-friendly coaching in Tannersville, NY.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-rnc-mount-escape-spiderweb-armbar-p8uneazvowk.html,text<p>,"This class clip focuses on Rear Naked Choke, Mount Escape, Spiderweb Armbar with calm, repeatable coaching cues so you can see how the sequence is taught in real time.","This semi-private class clip focuses on Rear Naked Choke, Mount Escape, Spiderweb Armbar with calm, repeatable coaching cues so you can see how the sequence is taught in real time.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-rnc-mount-escape-spiderweb-armbar-p8uneazvowk.html,text<p>,"Best for Kids, Teens, Adults looking for a clear preview of training in Tannersville, NY.
              Use this to picture the room, coaching style, and the way we keep class approachable.","Best for Kids, Teens, Adults looking for a clear preview of training in Tannersville, NY.
              Use this to picture the room, coaching style, and the way we keep semi-private class approachable.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-rnc-mount-escape-spiderweb-armbar-p8uneazvowk.html,text<a>,Class schedule,Semi-Private Class schedule,1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-rnc-mount-escape-spiderweb-armbar-p8uneazvowk.html,text<a>,Adults class page,Adults semi-private class page,1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-rnc-mount-escape-spiderweb-armbar-p8uneazvowk.html,text<a>,Your first class,Your first semi-private class,1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-rnc-mount-escape-spiderweb-armbar-p8uneazvowk.html,text<span>,Exactly What Happens First Bjj Class Minute By Minute,Exactly What Happens First Bjj Semi-Private Class Minute By Minute,1
/home/twizss/Documents/ssbjjweb/tmb/videos/rear-naked-choke-rnc-mount-escape-spiderweb-armbar-p8uneazvowk.html,img[alt],Rear Naked Choke (RNC) + Mount Escape + Spiderweb Armbar | BJJ Class Breakdown thumbnail,Rear Naked Choke (RNC) + Mount Escape + Spiderweb Armbar | BJJ Semi-Private Class Breakdown thumbnail,1
/home/twizss/Documents/ssbjjweb/tmb/videos/safe-stand-ups-knee-pick-bulldog-front-headlock-b8x5bi-3thu.html,text<p>,"Sensei Sandy BJJ video: Safe Stand-Ups + Knee Pick + Bulldog Front Headlock + North-South Choke (BJJ Class). Beginner-friendly coaching in Tannersville, NY.","Sensei Sandy BJJ video: Safe Stand-Ups + Knee Pick + Bulldog Front Headlock + North-South Choke (BJJ Semi-Private Class). Beginner-friendly coaching in Tannersville, NY.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/safe-stand-ups-knee-pick-bulldog-front-headlock-b8x5bi-3thu.html,text<p>,"This class clip focuses on Safe Stand-Ups, Knee Pick, Bulldog Front Headlock, North-South Choke with calm, repeatable coaching cues so you can see how the sequence is taught in real time.","This semi-private class clip focuses on Safe Stand-Ups, Knee Pick, Bulldog Front Headlock, North-South Choke with calm, repeatable coaching cues so you can see how the sequence is taught in real time.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/safe-stand-ups-knee-pick-bulldog-front-headlock-b8x5bi-3thu.html,text<p>,"Best for Kids, Teens, Adults looking for a clear preview of training in Tannersville, NY.
              Use this to picture the room, coaching style, and the way we keep class approachable.","Best for Kids, Teens, Adults looking for a clear preview of training in Tannersville, NY.
              Use this to picture the room, coaching style, and the way we keep semi-private class approachable.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/safe-stand-ups-knee-pick-bulldog-front-headlock-b8x5bi-3thu.html,text<a>,Class schedule,Semi-Private Class schedule,1
/home/twizss/Documents/ssbjjweb/tmb/videos/safe-stand-ups-knee-pick-bulldog-front-headlock-b8x5bi-3thu.html,text<a>,Adults class page,Adults semi-private class page,1
/home/twizss/Documents/ssbjjweb/tmb/videos/safe-stand-ups-knee-pick-bulldog-front-headlock-b8x5bi-3thu.html,text<a>,Your first class,Your first semi-private class,1
/home/twizss/Documents/ssbjjweb/tmb/videos/safe-stand-ups-knee-pick-bulldog-front-headlock-b8x5bi-3thu.html,text<span>,Exactly What Happens First Bjj Class Minute By Minute,Exactly What Happens First Bjj Semi-Private Class Minute By Minute,1
/home/twizss/Documents/ssbjjweb/tmb/videos/safe-stand-ups-knee-pick-bulldog-front-headlock-b8x5bi-3thu.html,img[alt],Safe Stand-Ups + Knee Pick + Bulldog Front Headlock + North-South Choke (BJJ Class) thumbnail,Safe Stand-Ups + Knee Pick + Bulldog Front Headlock + North-South Choke (BJJ Semi-Private Class) thumbnail,1
/home/twizss/Documents/ssbjjweb/tmb/videos/safe-tai-otoshi-rear-body-lock-defense-youth-n-yodtnn8f8.html,text<p>,"This class clip focuses on Safe Tai Otoshi, Rear Body Lock Defense, Handcuff Ride, Passing “Cheat Code” with calm, repeatable coaching cues so you can see how the sequence is taught in real time.","This semi-private class clip focuses on Safe Tai Otoshi, Rear Body Lock Defense, Handcuff Ride, Passing “Cheat Code” with calm, repeatable coaching cues so you can see how the sequence is taught in real time.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/safe-tai-otoshi-rear-body-lock-defense-youth-n-yodtnn8f8.html,text<p>,"Best for Adults looking for a clear preview of training in Tannersville, NY.
              Use this to picture the room, coaching style, and the way we keep class approachable.","Best for Adults looking for a clear preview of training in Tannersville, NY.
              Use this to picture the room, coaching style, and the way we keep semi-private class approachable.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/safe-tai-otoshi-rear-body-lock-defense-youth-n-yodtnn8f8.html,text<a>,Class schedule,Semi-Private Class schedule,1
/home/twizss/Documents/ssbjjweb/tmb/videos/safe-tai-otoshi-rear-body-lock-defense-youth-n-yodtnn8f8.html,text<a>,Adults class page,Adults semi-private class page,1
/home/twizss/Documents/ssbjjweb/tmb/videos/safe-tai-otoshi-rear-body-lock-defense-youth-n-yodtnn8f8.html,text<a>,Your first class,Your first semi-private class,1
/home/twizss/Documents/ssbjjweb/tmb/videos/safe-tai-otoshi-rear-body-lock-defense-youth-n-yodtnn8f8.html,text<span>,Exactly What Happens First Bjj Class Minute By Minute,Exactly What Happens First Bjj Semi-Private Class Minute By Minute,1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"Kids BJJ Safety Class: Side Breakfalls, Grip Breaks, Recovery Drills + Retention Games","Kids BJJ Safety Semi-Private Class: Side Breakfalls, Grip Breaks, Recovery Drills + Retention Games",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"Kids BJJ Safety Class: Side Breakfall, “Don’t Fall Like a Banana,” Stability Ball Wrestling","Kids BJJ Safety Semi-Private Class: Side Breakfall, “Don’t Fall Like a Banana,” Stability Ball Wrestling",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"If you found this page while searching for BJJ self-defense videos, use it as a practical preview of how Sensei Sandy BJJ teaches the subject in a real class. The goal is not to memorize every clip before you visit. The goal is to understand the pace of instruction, the safety language, the partner expectations, and the way a beginner can move from watching to training without guessing.","If you found this page while searching for BJJ self-defense videos, use it as a practical preview of how Sensei Sandy BJJ teaches the subject in a real semi-private class. The goal is not to memorize every clip before you visit. The goal is to understand the pace of instruction, the safety language, the partner expectations, and the way a beginner can move from watching to training without guessing.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"This hub is built for students and families who want posture, boundaries, escapes, grip breaks, safe get-ups, and control-first responses. It is especially useful for kids, teens, adults, parents, and beginners near Tannersville, Hunter, Windham, Haines Falls, and nearby Catskills towns who want to see the room before booking, compare class lanes, or decide whether Brazilian Jiu-Jitsu is the right activity for the next season. Each video is a small window into class culture: calm coaching, clear steps, controlled contact, and a strong bias toward safe repetitions.","This hub is built for students and families who want posture, boundaries, escapes, grip breaks, safe get-ups, and control-first responses. It is especially useful for kids, teens, adults, parents, and beginners near Tannersville, Hunter, Windham, Haines Falls, and nearby Catskills towns who want to see the room before booking, compare semi-private class lanes, or decide whether Brazilian Jiu-Jitsu is the right activity for the next season. Each video is a small window into semi-private class culture: calm coaching, clear steps, controlled contact, and a strong bias toward safe repetitions.",2
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"For a brand-new student, the most important details are usually quiet details. Watch how the coach starts the rep, how partners place their hands, how students stop, and how the class returns to the starting point. Those moments show whether the school has structure. A clean reset tells you that the skill is being taught as a process, not as a scramble.","For a brand-new student, the most important details are usually quiet details. Watch how the coach starts the rep, how partners place their hands, how students stop, and how the semi-private class returns to the starting point. Those moments show whether the school has structure. A clean reset tells you that the skill is being taught as a process, not as a scramble.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"For adults, the useful question is whether the pace looks sustainable. You do not need to arrive in peak shape to begin BJJ, but you do need a room where the first layer is clear. Look for posture, frames, grips, safe landings, and controlled pressure before you judge the athleticism of the students. Those basics are what let adults train for months and years instead of treating the first class like a test.","For adults, the useful question is whether the pace looks sustainable. You do not need to arrive in peak shape to begin BJJ, but you do need a room where the first layer is clear. Look for posture, frames, grips, safe landings, and controlled pressure before you judge the athleticism of the students. Those basics are what let adults train for months and years instead of treating the first semi-private class like a test.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<strong>,"Kids BJJ Safety Class: Side Breakfalls, Grip Breaks, Recovery Drills + Retention Games:","Kids BJJ Safety Semi-Private Class: Side Breakfalls, Grip Breaks, Recovery Drills + Retention Games:",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<strong>,"Kids BJJ Safety Class: Side Breakfall, “Don’t Fall Like a Banana,” Stability Ball Wrestling:","Kids BJJ Safety Semi-Private Class: Side Breakfall, “Don’t Fall Like a Banana,” Stability Ball Wrestling:",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<h2>,How This Connects To Class,How This Connects To Semi-Private Class,1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"Use this hub to make the first in-person class easier to read. You will still learn from the coach in the room, and the video gives you vocabulary before you arrive.","Use this hub to make the first in-person semi-private class easier to read. You will still learn from the coach in the room, and the video gives you vocabulary before you arrive.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"Class adds feedback. A technique may look simple on screen, but your balance, grip, breathing, and timing all change when another person is moving with you. Watch enough to understand the shape of training, then get coached through the details.","Semi-Private Class adds feedback. A technique may look simple on screen, but your balance, grip, breathing, and timing all change when another person is moving with you. Watch enough to understand the shape of training, then get coached through the details.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,Do not worry if the first watch feels confusing. BJJ is a layered skill. The first layer is safety. The second layer is position. The third layer is timing. The fourth layer is choice. A beginner who understands only the safety layer is already doing something useful. The rest becomes clearer after repeated classes.,Do not worry if the first watch feels confusing. BJJ is a layered skill. The first layer is safety. The second layer is position. The third layer is timing. The fourth layer is choice. A beginner who understands only the safety layer is already doing something useful. The rest becomes clearer after repeated semi-private classes.,1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"Students who improve steadily tend to ask better questions over time. At first, ask where to put your hands and how to stay safe. Later, ask what the partner is trying to do. Then ask how to connect one position to the next. A video hub can support that progression. You can return to the same clip with a better eye after several classes.","Students who improve steadily tend to ask better questions over time. At first, ask where to put your hands and how to stay safe. Later, ask what the partner is trying to do. Then ask how to connect one position to the next. A video hub can support that progression. You can return to the same clip with a better eye after several semi-private classes.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,", check the current class path, and choose a first date. For deeper context, read the related guide on",", check the current semi-private class path, and choose a first date. For deeper context, read the related guide on",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"No single BJJ topic stands alone. Self-Defense Video Hub is one doorway into a larger skill map. A student who studies this page should also understand the neighboring hubs. One class may move from standing to guard, from guard to passing, from passing to pinning, from pinning to submission, and then back to escape work when the partner responds. That is why Sensei Sandy BJJ keeps separate hubs for programs and techniques instead of treating every clip as an isolated highlight.","No single BJJ topic stands alone. Self-Defense Video Hub is one doorway into a larger skill map. A student who studies this page should also understand the neighboring hubs. One semi-private class may move from standing to guard, from guard to passing, from passing to pinning, from pinning to submission, and then back to escape work when the partner responds. That is why Sensei Sandy BJJ keeps separate hubs for programs and techniques instead of treating every clip as an isolated highlight.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"When a clip makes you curious, bring that curiosity to class. Ask where the skill begins, where it usually fails, and what the partner should do to stay safe. That kind of question helps the coach give a useful answer. It also keeps video from becoming a passive scroll. The library is here to make the next live rep clearer, calmer, and easier to remember.","When a clip makes you curious, bring that curiosity to semi-private class. Ask where the skill begins, where it usually fails, and what the partner should do to stay safe. That kind of question helps the coach give a useful answer. It also keeps video from becoming a passive scroll. The library is here to make the next live rep clearer, calmer, and easier to remember.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"No. Video is useful for previewing language, pace, and class culture, but BJJ needs live feedback. A coach can correct posture, pressure, distance, and partner safety in ways a screen cannot. Use the hub to arrive informed, then let class teach the details.","No. Video is useful for previewing language, pace, and semi-private class culture, but BJJ needs live feedback. A coach can correct posture, pressure, distance, and partner safety in ways a screen cannot. Use the hub to arrive informed, then let semi-private class teach the details.",2
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"Start with the clip whose title matches the question you already have. If you are nervous, start with safety, escapes, breakfalls, or positioning. If you are comparing programs for a child or teen, choose a clip that shows the age lane and watch the class structure more than the final move.","Start with the clip whose title matches the question you already have. If you are nervous, start with safety, escapes, breakfalls, or positioning. If you are comparing programs for a child or teen, choose a clip that shows the age lane and watch the semi-private class structure more than the final move.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"That is normal. Use the glossary and the related guide links when a word feels important. You do not need a perfect vocabulary before class. Knowing a few words like tap, frame, guard, mount, posture, and base is enough to make the first lesson easier.","That is normal. Use the glossary and the related guide links when a word feels important. You do not need a perfect vocabulary before semi-private class. Knowing a few words like tap, frame, guard, mount, posture, and base is enough to make the first lesson easier.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"They are meant to help beginners see how training is taught, but some clips include students with different experience levels. Watch for the coaching cues rather than trying to copy every detail. In class, the coach can scale the same idea for a first-day student.","They are meant to help beginners see how training is taught, but some clips include students with different experience levels. Watch for the coaching cues rather than trying to copy every detail. In semi-private class, the coach can scale the same idea for a first-day student.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"Focus on structure, not intensity. Look for how the coach explains body position and how students reset. A first class is not a fitness test. It is a chance to learn the room, move at an appropriate pace, and build a training habit that can grow.","Focus on structure, not intensity. Look for how the coach explains body position and how students reset. A first semi-private class is not a fitness test. It is a chance to learn the room, move at an appropriate pace, and build a training habit that can grow.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/self-defense.html,text<p>,"Rewatch after class, not only before class. The same video will make more sense after you have felt the position in person. A short rewatch can help you remember one correction, one grip, or one safety rule for the next visit.","Rewatch after semi-private class, not only before semi-private class. The same video will make more sense after you have felt the position in person. A short rewatch can help you remember one correction, one grip, or one safety rule for the next visit.",2
/home/twizss/Documents/ssbjjweb/tmb/videos/single-leg-takedown-mount-escape-kimura-back-control-oqcvatfqorc.html,text<p>,"Sensei Sandy BJJ video: Single Leg Takedown + Mount Escape + Kimura From Back Control (Youth + Adult BJJ Class). Beginner-friendly coaching in Tannersville, NY.","Sensei Sandy BJJ video: Single Leg Takedown + Mount Escape + Kimura From Back Control (Youth + Adult BJJ Semi-Private Class). Beginner-friendly coaching in Tannersville, NY.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/single-leg-takedown-mount-escape-kimura-back-control-oqcvatfqorc.html,text<p>,"This class clip focuses on Single Leg Takedown, Mount Escape, Kimura From Back Control with calm, repeatable coaching cues so you can see how the sequence is taught in real time.","This semi-private class clip focuses on Single Leg Takedown, Mount Escape, Kimura From Back Control with calm, repeatable coaching cues so you can see how the sequence is taught in real time.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/single-leg-takedown-mount-escape-kimura-back-control-oqcvatfqorc.html,text<p>,"Best for Adults looking for a clear preview of training in Tannersville, NY.
              Use this to picture the room, coaching style, and the way we keep class approachable.","Best for Adults looking for a clear preview of training in Tannersville, NY.
              Use this to picture the room, coaching style, and the way we keep semi-private class approachable.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/single-leg-takedown-mount-escape-kimura-back-control-oqcvatfqorc.html,text<a>,Class schedule,Semi-Private Class schedule,1
/home/twizss/Documents/ssbjjweb/tmb/videos/single-leg-takedown-mount-escape-kimura-back-control-oqcvatfqorc.html,text<a>,Adults class page,Adults semi-private class page,1
/home/twizss/Documents/ssbjjweb/tmb/videos/single-leg-takedown-mount-escape-kimura-back-control-oqcvatfqorc.html,text<a>,Your first class,Your first semi-private class,1
/home/twizss/Documents/ssbjjweb/tmb/videos/single-leg-takedown-mount-escape-kimura-back-control-oqcvatfqorc.html,text<span>,Exactly What Happens First Bjj Class Minute By Minute,Exactly What Happens First Bjj Semi-Private Class Minute By Minute,1
/home/twizss/Documents/ssbjjweb/tmb/videos/single-leg-takedown-mount-escape-kimura-back-control-oqcvatfqorc.html,img[alt],Single Leg Takedown + Mount Escape + Kimura From Back Control (Youth + Adult BJJ Class) thumbnail,Single Leg Takedown + Mount Escape + Kimura From Back Control (Youth + Adult BJJ Semi-Private Class) thumbnail,1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"If you found this page while searching for BJJ submission videos, use it as a practical preview of how Sensei Sandy BJJ teaches the subject in a real class. The goal is not to memorize every clip before you visit. The goal is to understand the pace of instruction, the safety language, the partner expectations, and the way a beginner can move from watching to training without guessing.","If you found this page while searching for BJJ submission videos, use it as a practical preview of how Sensei Sandy BJJ teaches the subject in a real semi-private class. The goal is not to memorize every clip before you visit. The goal is to understand the pace of instruction, the safety language, the partner expectations, and the way a beginner can move from watching to training without guessing.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"This hub is built for students who want chokes, armbars, kimuras, guillotines, and finishing mechanics taught with control. It is especially useful for teens, adults, and supervised kids learning safe finishing habits near Tannersville and the Catskills who want to see the room before booking, compare class lanes, or decide whether Brazilian Jiu-Jitsu is the right activity for the next season. Each video is a small window into class culture: calm coaching, clear steps, controlled contact, and a strong bias toward safe repetitions.","This hub is built for students who want chokes, armbars, kimuras, guillotines, and finishing mechanics taught with control. It is especially useful for teens, adults, and supervised kids learning safe finishing habits near Tannersville and the Catskills who want to see the room before booking, compare semi-private class lanes, or decide whether Brazilian Jiu-Jitsu is the right activity for the next season. Each video is a small window into semi-private class culture: calm coaching, clear steps, controlled contact, and a strong bias toward safe repetitions.",2
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"For a brand-new student, the most important details are usually quiet details. Watch how the coach starts the rep, how partners place their hands, how students stop, and how the class returns to the starting point. Those moments show whether the school has structure. A clean reset tells you that the skill is being taught as a process, not as a scramble.","For a brand-new student, the most important details are usually quiet details. Watch how the coach starts the rep, how partners place their hands, how students stop, and how the semi-private class returns to the starting point. Those moments show whether the school has structure. A clean reset tells you that the skill is being taught as a process, not as a scramble.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"For adults, the useful question is whether the pace looks sustainable. You do not need to arrive in peak shape to begin BJJ, but you do need a room where the first layer is clear. Look for posture, frames, grips, safe landings, and controlled pressure before you judge the athleticism of the students. Those basics are what let adults train for months and years instead of treating the first class like a test.","For adults, the useful question is whether the pace looks sustainable. You do not need to arrive in peak shape to begin BJJ, but you do need a room where the first layer is clear. Look for posture, frames, grips, safe landings, and controlled pressure before you judge the athleticism of the students. Those basics are what let adults train for months and years instead of treating the first semi-private class like a test.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<h2>,How This Connects To Class,How This Connects To Semi-Private Class,1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"Use this hub to make the first in-person class easier to read. You will still learn from the coach in the room, and the video gives you vocabulary before you arrive.","Use this hub to make the first in-person semi-private class easier to read. You will still learn from the coach in the room, and the video gives you vocabulary before you arrive.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"Class adds feedback. A technique may look simple on screen, but your balance, grip, breathing, and timing all change when another person is moving with you. Watch enough to understand the shape of training, then get coached through the details.","Semi-Private Class adds feedback. A technique may look simple on screen, but your balance, grip, breathing, and timing all change when another person is moving with you. Watch enough to understand the shape of training, then get coached through the details.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,Do not worry if the first watch feels confusing. BJJ is a layered skill. The first layer is safety. The second layer is position. The third layer is timing. The fourth layer is choice. A beginner who understands only the safety layer is already doing something useful. The rest becomes clearer after repeated classes.,Do not worry if the first watch feels confusing. BJJ is a layered skill. The first layer is safety. The second layer is position. The third layer is timing. The fourth layer is choice. A beginner who understands only the safety layer is already doing something useful. The rest becomes clearer after repeated semi-private classes.,1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"Students who improve steadily tend to ask better questions over time. At first, ask where to put your hands and how to stay safe. Later, ask what the partner is trying to do. Then ask how to connect one position to the next. A video hub can support that progression. You can return to the same clip with a better eye after several classes.","Students who improve steadily tend to ask better questions over time. At first, ask where to put your hands and how to stay safe. Later, ask what the partner is trying to do. Then ask how to connect one position to the next. A video hub can support that progression. You can return to the same clip with a better eye after several semi-private classes.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,", check the current class path, and choose a first date. For deeper context, read the related guide on",", check the current semi-private class path, and choose a first date. For deeper context, read the related guide on",1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"No single BJJ topic stands alone. Submissions Video Hub is one doorway into a larger skill map. A student who studies this page should also understand the neighboring hubs. One class may move from standing to guard, from guard to passing, from passing to pinning, from pinning to submission, and then back to escape work when the partner responds. That is why Sensei Sandy BJJ keeps separate hubs for programs and techniques instead of treating every clip as an isolated highlight.","No single BJJ topic stands alone. Submissions Video Hub is one doorway into a larger skill map. A student who studies this page should also understand the neighboring hubs. One semi-private class may move from standing to guard, from guard to passing, from passing to pinning, from pinning to submission, and then back to escape work when the partner responds. That is why Sensei Sandy BJJ keeps separate hubs for programs and techniques instead of treating every clip as an isolated highlight.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"When a clip makes you curious, bring that curiosity to class. Ask where the skill begins, where it usually fails, and what the partner should do to stay safe. That kind of question helps the coach give a useful answer. It also keeps video from becoming a passive scroll. The library is here to make the next live rep clearer, calmer, and easier to remember.","When a clip makes you curious, bring that curiosity to semi-private class. Ask where the skill begins, where it usually fails, and what the partner should do to stay safe. That kind of question helps the coach give a useful answer. It also keeps video from becoming a passive scroll. The library is here to make the next live rep clearer, calmer, and easier to remember.",1
/home/twizss/Documents/ssbjjweb/tmb/videos/submissions.html,text<p>,"No. Video is useful for previewing language, pace, and class culture, but BJJ needs live feedback. A coach can correct posture, pressure, distance, and partner safety in ways a screen cannot. Use the hub to arrive informed, then let class teach the details.","No. Video is useful for previewing language, pace, and semi-private class culture, but BJJ needs live feedback. A coach can correct posture, pressure, distance, and partner safety in ways a screen cannot. Use the hub to arrive informed, then let semi-private class teach the details.",2
